ID_REF	leaf1	leaf2	protoplast1	protoplast2
252040_at	368.8652316	373.3202612	368.5815383	394.4066318
252041_at	574.315624	501.6161543	352.5294564	352.5294564
252042_at	65.82483067	84.54748882	136.4359476	112.9186519
252043_at	29.42906905	20.5286948	41.35873056	39.45373559
252044_at	139.1387061	120.8714745	156.1219957	118.3913609
252045_at	18.78149499	15.45294601	591.5187132	558.8936603
252046_at	9.796252771	11.62879738	12.04431133	12.04431133
252047_at	13.76917294	11.35747323	11.12451088	11.35747323
252048_at	293.0717299	332.6082169	53.21496097	40.67075873
252049_at	9.346135801	9.196404986	9.847107445	11.86179139
252050_at	12.14802603	11.42339837	10.59043541	11.42339837
252051_at	52.1895841	37.31567815	107.2735061	100.7537691
252052_at	12.47225133	11.03121656	11.03121656	12.35694324
252053_at	139.0471149	92.92210942	2387.028374	2146.395173
252054_at	11.50133959	11.17048561	9.677000926	11.50133959
252055_at	616.8902353	601.9917894	627.1861974	593.9097884
252056_at	2209.340398	2547.559276	2316.93202	2257.327455
252057_at	27.85337027	26.40849169	14.61157711	13.33956762
252058_at	202.8233582	187.8907196	238.1488877	259.5934191
252059_at	1382.726397	1251.28959	1251.28959	1251.28959
252060_at	30.08891126	29.59907119	15.96322236	11.61759873
252061_at	8.246603249	7.774392792	7.066569393	7.774392792
252062_at	193.8074206	169.4634106	89.3254889	91.43851065
252063_at	9.813923326	9.897677259	9.897677259	9.897677259
252064_at	469.0279217	377.5882341	177.6889307	182.107938
252065_at	512.5077462	517.0930127	331.3196593	321.7664285
252066_at	742.5837836	674.8205043	549.9627137	574.2399928
252067_at	729.5434024	737.8020565	691.0805185	691.0805185
252068_at	16.28847914	18.81133067	316.8837788	361.4143551
252069_s_at	149.2596088	171.242857	123.2505266	138.521874
252070_at	9.130159097	8.880186647	9.926739959	10.24522668
252071_at	7.970112012	7.352271283	7.970112012	7.970112012
252072_at	12.15366899	10.40532412	10.92302089	10.92302089
252073_at	292.2299026	302.1769906	9.350477235	10.46499705
252074_at	9.15671424	8.830101369	9.15671424	8.81499652
252075_at	2555.340804	2501.018476	2061.530371	2160.725369
252076_at	53.13645218	44.61416706	2521.034245	2770.441138
252077_at	25.44217317	27.66423262	11.02013506	14.16128228
252078_at	14.70199468	15.51326016	11.61582727	12.3905644
252079_at	219.3635479	201.6067315	167.4945102	201.6067315
252080_at	276.0163656	268.4426325	148.2440098	141.5364668
252081_at	28.05235529	20.79983242	160.3266006	154.3690799
252082_at	18.81341703	20.19337291	17.13566172	16.71903877
252083_at	16.44491903	16.93786346	9.848540904	11.48819311
252084_at	17.96752764	14.95711476	16.11341076	13.47749062
252085_s_at	10.59373926	9.794012246	8.920595368	9.794012246
252086_at	269.3241891	180.0070998	347.9750361	293.2302233
252087_at	13.01109069	12.46732459	12.16664931	12.50462597
252088_at	93.44917355	75.74454045	92.97622848	95.46367693
252089_at	16.57595401	17.08892808	10.6145404	12.00788367
252090_at	19.17693166	19.77382412	19.34729543	19.34729543
252091_at	104.0245329	105.0957122	139.5898275	134.433604
252092_at	1078.641701	1029.123209	98.62284731	84.8916058
252093_at	60.05781154	46.73333209	179.8923467	165.9390935
252094_at	818.1661275	796.6377303	1356.431051	1490.210068
252095_at	534.846096	424.2997446	677.3510869	785.2400789
252096_at	25.08320857	21.05162944	26.17595014	32.83835606
252097_at	16.57836699	16.57836699	116.0015281	106.2257707
252098_at	47.5169391	45.68915957	147.0476583	141.6473695
252099_at	156.0192248	141.6787914	379.8563162	338.1008891
252100_at	18.08034122	18.02278427	60.37209665	64.74783282
252101_at	19.53947772	17.68862498	28.13238576	23.71996539
252102_at	39.68604804	30.01101067	1588.445636	1528.922962
252103_at	10.03125357	10.2994115	9.201633531	11.13083563
252104_at	180.5506745	185.8326256	388.736833	390.7846529
252105_at	39.83487106	42.92213696	22.41697958	25.29376685
252106_at	22.16513125	31.1536652	16.48212097	18.15267178
252107_at	24.28140504	23.05583483	21.1681018	20.53139857
252108_at	71.32866169	55.82308692	87.58367007	82.60172471
252109_at	10.36839011	11.36448183	9.232939287	10.70846658
252110_at	14.61157711	15.72818183	14.61157711	14.61157711
252111_at	8.775370269	9.478048215	8.775370269	9.269425973
252112_at	173.1213687	119.3008077	269.6080943	292.329173
252113_at	44.5085316	59.94801173	131.737293	152.221676
252114_at	196.4652028	161.8765279	807.8087708	850.3187852
252115_at	4044.932745	4090.892751	68.49800191	63.13989691
252116_at	1423.374915	1326.675665	180.9290179	188.0014528
252117_at	125.5431933	124.5930686	255.6400386	255.6400386
252118_at	12.77348247	12.58915896	12.20643496	12.75012954
252119_at	40.23697659	29.80370948	25.03474751	21.33544062
252120_at	370.9497608	357.6463729	1569.402839	1763.590628
252121_at	242.2276926	189.179244	380.4676551	326.9281965
252122_at	631.0016642	540.6795573	189.2894244	190.4924489
252123_at	464.8817563	745.4149791	13.85053693	12.92927971
252124_at	247.6690872	180.5218928	209.840596	190.5333854
252125_at	270.3641398	356.858914	270.3641398	266.9896489
252126_at	641.3241834	560.8612111	524.9804906	515.6398668
252127_at	16.57836699	14.07331214	12.3905644	11.19397092
252128_at	14.46666028	12.12304326	11.70781541	11.70781541
252129_at	10.47675478	10.07110445	10.46499705	9.439824251
252130_at	7371.282834	7746.34478	562.320955	451.3678964
252131_at	41.40347634	34.73263596	881.5019801	908.435327
252132_at	699.7520509	656.8635951	132.3074051	134.7311844
252133_at	32.41073875	33.08877554	1001.016473	837.9614124
252134_at	118.0480173	74.62566617	1421.698668	1402.806203
252135_at	740.8922847	719.7439766	416.6233822	544.2931238
252136_at	101.4714459	109.6232499	230.7617022	253.2924036
252137_at	11.21952739	11.02013506	11.21952739	11.21952739
252138_at	13.39330401	14.22266586	13.65881103	13.65881103
252139_at	272.269204	230.8720953	285.0161778	303.9857741
252140_at	8.756109522	9.427596417	8.593107838	8.756109522
252141_at	521.5493646	495.2763767	444.8761664	460.6445072
252142_at	112.2965659	115.2977061	140.939286	143.5928397
252143_at	115.2289969	103.5877792	23.20670836	22.51024728
252144_at	17.19884765	17.15812498	16.75860317	14.31682817
252145_at	9.563508585	8.707931145	9.004711159	8.296771191
252146_at	7.427465506	7.575284122	7.350284031	7.915771678
252147_at	51.6587203	52.35843244	59.05470085	65.57163667
252148_at	16.93363744	19.41796353	14.57182834	15.08570276
252149_at	6.795878219	7.596948283	8.04381555	7.855700894
252150_at	337.232554	360.1514743	238.6214625	222.5506648
252151_at	43.24016131	42.9283852	37.46002611	30.14548426
252152_at	14.16746762	13.22439668	11.47991456	9.904334228
252153_at	10.19288115	10.49303415	9.656966012	9.896716829
252154_at	49.08703087	53.21016603	97.05361194	101.8682037
252155_at	110.3666131	113.0792179	74.04241262	59.13498523
252156_at	9.273153267	9.101788106	9.629427314	9.629427314
252157_at	60.09820515	65.58845562	50.02751894	47.0427339
252158_at	619.4268028	661.1070091	116.3219863	114.6164256
252159_at	21.35630274	26.96582	26.79459305	27.97836982
252160_at	12.38824573	11.5092347	8.633047941	11.02013506
252161_at	12.44729198	10.64799578	11.02930516	13.3479844
252162_at	45.71228402	49.91114169	50.69213422	73.61306824
252163_at	9.399343534	8.331232848	10.50526027	10.54370496
252164_at	32.64092417	28.22203276	21.08229469	22.70518678
252165_at	40.29502994	32.85042203	28.5256924	24.50441839
252166_at	116.2220502	95.63454925	448.1009578	453.0291272
252167_at	107.5989359	91.53870645	15.12832126	14.62180995
252168_at	102.2048607	122.2380819	50.9867332	50.58437799
252169_at	111.05034	101.8795018	104.0634765	101.8795018
252170_at	14.29749009	13.30327918	14.04505141	11.33458763
252171_at	341.3362909	366.9500796	320.584308	385.1375556
252172_at	12.92668102	12.92668102	12.43409843	14.1825004
252173_at	21.70897944	18.47560881	40.16063011	36.5606547
252174_at	201.8458339	174.5020289	194.8932075	190.2813031
252175_at	12.58462219	17.05212936	53.67654844	48.29058381
252176_at	13.09414541	14.43871052	12.86598494	14.43871052
252177_at	18.65719246	21.19056281	17.64209517	19.1891646
252178_at	304.9460038	274.3188593	52.24061587	46.72717781
252179_at	45.98049206	44.73431438	222.4103321	246.8036636
252180_at	79.80902533	88.02979482	37.21622967	34.52453313
252181_at	4141.678923	4163.554519	613.4661796	583.7391422
252182_at	478.223097	398.893554	551.8376194	466.1692395
252183_at	30.81369954	28.62631376	22.78338178	22.78338178
252184_at	65.61528396	58.96880283	38.87039868	36.41649076
252185_at	54.78351767	102.1496181	32.03017999	30.90032271
252186_at	43.55601316	43.55601316	100.1049844	79.0870732
252187_at	15.2809253	14.43871052	18.58903534	19.43708544
252188_at	194.1583577	164.1169002	150.9743865	139.5076089
252189_at	12.39142328	12.05475145	10.00195421	10.61093587
252190_at	8.772207875	9.248375661	9.13604654	9.173867052
252191_at	8.926347677	9.377543174	9.930800397	9.377543174
252192_at	812.7681173	860.0638754	1025.704896	934.7715398
252193_at	118.8073269	100.1174749	191.349988	166.193483
252194_at	30.381896	30.69730292	23.60793584	21.99463874
252195_at	9.747079422	9.099201833	9.185383776	9.244850566
252196_at	10.22514928	9.905638694	9.346135801	8.612189115
252197_at	11.38221949	11.38221949	10.32128005	11.28911119
252198_x_at	64.43622183	49.76881046	75.05987591	89.94180924
252199_at	174.364194	159.0073892	27.43717423	25.48082352
252200_at	12.38558408	14.99625128	14.27303267	14.27303267
252201_at	9.620354121	9.374163774	9.185383776	9.082125673
252202_at	14.37031718	15.61943107	14.98523704	15.39339984
252203_at	7.867198581	8.56670257	8.185213228	8.391042141
252204_at	60.66447419	53.83975725	32.95624574	23.09342098
252205_at	99.89703822	85.69742795	96.71179856	94.68145687
252206_at	428.3540741	377.049467	856.9516511	746.6508732
252207_at	202.5185149	242.1622207	260.2167463	279.179655
252208_at	159.107717	190.8347378	80.12219277	71.07202991
252209_at	12.3905644	13.37002261	12.03171172	10.46499705
252210_at	15.21138909	16.28497952	15.02069852	15.98027134
252211_at	15.51326016	14.05128337	11.94901673	14.05128337
252212_at	13.30733709	12.3178623	70.45889772	60.42191483
252213_at	79.98513504	73.00584152	264.9176214	263.7358716
252214_at	14.6605772	15.61510105	2578.470814	2864.167202
252215_at	174.5927691	173.7501002	74.96004947	65.48624483
252216_at	9.150750049	9.811950801	8.970136879	9.173867052
252217_at	9.252158621	8.087198372	7.498853298	7.681084389
252218_at	8.787726686	8.756109522	8.756109522	8.457199434
252219_at	8.16175837	7.792412229	8.01215316	8.01215316
252220_at	125.3762262	156.5435221	54.62615599	52.95701868
252221_at	8.556910494	8.158138501	8.296771191	8.296771191
252222_at	25.22845583	20.81007126	35.65740974	32.94916501
252223_at	52.30909844	37.06305761	26.38013422	24.21786869
252224_at	16.3403842	16.68211149	15.42009769	16.13565234
252225_at	237.198323	334.1958481	178.0933701	179.7926209
252226_at	78.90583036	76.03490727	53.38120621	46.80205589
252227_at	15.01830405	15.56172408	14.61157711	12.20330485
252228_at	13.92610595	15.37250105	13.61268735	13.61268735
252229_at	34.43419392	36.52038325	50.69810789	41.39974568
252230_at	32.25788622	34.26586022	45.77157402	47.02741085
252231_at	660.1591232	715.9078059	173.5033851	169.822052
252232_at	11.86179139	9.249016731	9.53451795	9.085714674
252233_at	11.18854089	11.38995388	15.29682146	12.98352302
252234_at	67.34178232	62.75376008	2657.953224	3052.551669
252235_at	3277.772478	2547.559276	1529.452938	1441.345015
252236_at	13.77900684	13.9795886	11.02013506	11.82042498
252237_at	16.05743999	16.05743999	15.49982477	15.63394541
252238_at	11.32689084	9.794012246	10.46499705	10.46499705
252239_at	352.6003264	313.3888411	112.5186236	99.72269728
252240_at	11.32014082	9.949610161	9.613621474	10.09325778
252241_at	24.71165963	27.89897087	28.01601779	29.44457613
252242_at	87.29396424	112.1705391	206.621991	195.2650584
252243_at	8.093423003	8.093423003	8.093423003	8.093423003
252244_at	7.409673639	7.307763779	7.6069599	8.338801233
252245_at	16.98689189	16.98689189	16.98689189	17.0349995
252246_at	28.05235529	27.38473473	49.92671221	44.77898742
252247_at	11.00837793	11.02013506	11.79235536	10.69133422
252248_at	11.95547877	13.86350362	13.73352437	11.45630578
252249_at	19.15886246	17.83785207	16.80653022	18.35740209
252250_at	28.33827428	30.39874798	312.7942105	287.1498504
252251_at	11.52224552	12.55169243	12.8348097	13.61268735
252252_at	95.42795161	81.62787526	67.67354222	62.73375438
252253_at	12.24787874	12.69562927	12.70795516	12.69562927
252254_at	66.34795068	58.53063397	23.60793584	25.74927666
252255_at	787.3547546	707.8598807	49.78709729	45.29688699
252256_at	361.0512933	314.6621848	449.3668843	411.19246
252257_at	11.04414631	11.02013506	11.26097625	11.07327448
252258_at	7.914454957	7.782210478	7.708499183	7.512848448
252259_at	8.729687439	8.309605578	7.582638792	8.942944979
252260_at	27.88369796	27.97352195	27.97352195	27.31061695
252261_at	98.32524699	100.6295356	25.24034981	34.37457568
252262_at	8.505994959	8.598291372	8.951069065	9.458162966
252263_at	8.659417612	8.402857393	8.45555821	8.729687439
252264_at	112.9789353	123.1941552	377.8605255	358.8780808
252265_at	11.07811105	8.598291372	3529.871623	3500.632746
252266_at	10.77099781	10.22514928	14.91808038	16.36645545
252267_at	117.721988	76.98897723	198.6603296	185.1807084
252268_at	34.78974019	41.28454786	13.00622156	14.03133136
252269_at	20.99901861	19.76738327	3190.573381	2895.90789
252270_at	693.3980648	614.2618609	403.8371993	409.968712
252271_s_at	298.3661378	183.3034336	449.8873527	455.5040275
252272_at	315.7064663	343.7700382	20.70920118	15.10013979
252273_at	43.86626597	57.46493542	41.00989089	41.63341512
252274_at	1717.506686	1717.030558	530.7541734	492.7629582
252275_at	49.08703087	45.66319811	54.37343247	53.91706277
252276_at	134.3628042	186.4506479	385.4553655	375.6928892
252277_at	1881.28147	1485.157273	136.8640752	108.5360124
252278_at	111.5587605	92.12686404	1244.80151	1296.763793
252279_at	14.11111419	13.20461195	13.61740597	14.42710573
252280_at	284.2112792	227.9115139	34.64895652	31.74285528
252281_at	19.12463091	18.20143132	101.8576128	82.66759438
252282_at	117.1075273	127.186347	38.62197404	31.4415405
252283_at	10.84787083	10.84787083	10.84787083	10.14017046
252284_at	9.841716781	9.163126904	8.347302187	9.904334228
252285_at	24.39730691	28.0474946	13.87128946	14.47307932
252286_at	16.17966688	15.19326468	12.38987734	13.74333281
252287_at	201.5969497	211.9338173	183.4763116	156.8759081
252288_at	92.39545621	84.18784222	73.47492112	74.49646172
252289_at	27.51411463	24.4318296	611.4836017	680.3437239
252290_at	231.3190064	264.2812018	62.21109523	52.03209891
252291_s_at	215.5008874	183.9130445	5026.714375	5491.558775
252292_at	129.0387001	98.66934317	79.66311565	77.50244934
252293_at	2058.817164	2715.119536	12630.28874	12494.45194
252294_at	3788.996259	3483.930189	1882.194495	1785.732169
252295_at	90.54543487	71.0873032	135.897961	133.5077795
252296_at	14.75426349	11.65591212	12.68771179	11.11996236
252297_at	1636.388967	1355.585129	985.7240394	881.1782039
252298_at	145.0362783	141.6876301	73.3416084	82.66530238
252299_at	11.27519125	11.70781541	11.70781541	11.70781541
252300_at	179.1147081	162.9256567	355.8363291	262.7359852
252301_at	12.03171172	11.99648625	11.99648625	11.44178313
252302_at	17.28681285	18.00056144	15.92774363	19.906532
252303_at	36.1576748	34.14991305	254.5367222	287.8433356
252304_at	12.51902238	12.17381971	12.17381971	11.11302753
252305_at	36.20055724	41.22421166	78.22674333	58.0071969
252306_at	9.080614938	9.016952989	8.588998982	8.329616069
252307_at	11.91931978	13.37929322	13.30327918	12.13977687
252308_at	147.4784144	147.7085984	106.705446	110.3757936
252309_at	15.01112294	15.10013979	16.55253184	15.62538682
252310_at	130.795582	131.7866114	285.0556921	253.2309619
252311_at	26.92641022	18.17268894	95.48617751	77.30983212
252312_at	19.64976291	17.00786328	18.94099218	19.19142589
252313_at	149.5122621	128.2344427	342.3385619	380.6971607
252314_at	16.21323418	19.64581345	54.13388411	42.29396757
252315_at	707.1193851	670.2985487	1069.336353	1123.122829
252316_at	14.05128337	13.24090659	14.05128337	13.31416456
252317_at	421.2112035	334.3649932	12.73511427	11.44916119
252318_at	1155.258509	1243.680335	214.8640041	189.8583974
252319_at	24.95920367	28.85041167	12.03171172	10.27011193
252320_at	14.42260638	17.51136937	744.9707647	821.803691
252321_at	15.99700588	17.28837062	19.35225796	24.02792232
252322_at	15.66486031	15.89939539	12.3905644	10.72495731
252323_at	164.7723091	160.1500013	1657.392978	1805.646798
252324_at	76.07602702	85.09839399	440.9068253	392.5764989
252325_at	1580.428442	1474.694092	1260.604498	1221.21373
252326_at	287.0543285	223.4053616	264.1200474	256.2165753
252327_at	2977.322942	3345.717687	386.76676	454.8099479
252328_at	436.5581425	412.0512564	1245.66464	1243.594133
252329_at	175.2146991	137.6613736	926.700924	880.2319937
252330_at	14.16786043	12.88052953	13.44641802	11.70781541
252331_s_at	39.18827054	51.02880671	628.5048207	606.3386596
252332_at	39.05241873	27.67708311	17.48286839	22.46519999
252333_at	11.05686128	12.05867928	10.51494938	10.24998576
252334_at	17.62632737	17.81017763	2019.664581	2304.918462
252335_at	160.2932651	146.7035528	564.5470454	642.249477
252336_at	193.5858911	189.74394	322.9327616	302.0178482
252337_at	406.6235606	418.33648	209.3611581	184.0278112
252338_at	326.5839317	271.7638968	1508.501065	1424.065708
252339_at	8.645203956	11.38221949	13.85053693	16.7523316
252340_at	10.07738909	11.38427096	32.15764829	29.02169748
252341_at	9.732834343	11.02013506	10.34477241	10.49259776
252342_at	16.06178135	16.23043768	16.23043768	16.23043768
252343_at	244.299991	278.2639105	33.74612629	29.61240993
252344_s_at	153.172129	164.6364535	56.38501911	54.98743174
252345_at	615.3101582	486.251874	602.9898887	538.8799129
252346_at	30.71007222	21.58728644	489.7630078	468.4690736
252347_at	9.273153267	9.020328662	9.094472748	9.522233457
252348_at	3116.044238	3306.753983	7227.595244	6738.912135
252349_at	50.30186551	43.39328796	91.37135216	91.97628359
252350_at	90.15465001	112.3588536	48.13018288	42.95666241
252351_at	15.9143905	14.26670236	28.51402901	25.87828311
252352_at	13.55872862	15.97462323	11.30195151	12.75012954
252353_at	1520.468276	2017.845499	52.80343944	48.46932211
252354_at	659.7108398	506.1566001	700.7227859	642.0180285
252355_at	20.19855246	18.88920397	46.34397864	43.09324993
252356_at	7.016735596	7.75576989	7.313540566	7.915771678
252357_at	28.64596433	22.56961651	13.71659037	15.32228971
252358_at	51.1758055	70.8074865	45.01394181	48.33545777
252359_at	82.13014841	68.59159981	37.86150882	38.15182063
252360_at	31.86343725	24.32756467	14.77329774	17.23261813
252361_at	17.92821562	16.29164073	11.32783303	13.18833012
252362_at	83.13764633	92.92146534	82.87298601	82.87298601
252363_at	768.6697053	817.6445531	101.9077527	92.33399476
252364_at	16.64815042	19.45528218	80.1827504	70.04644851
252365_at	16.88300726	16.86347555	14.33281419	17.53797168
252366_at	1679.248471	1861.822729	246.5779528	237.6788962
252367_at	19.96152448	17.59337059	2653.35133	3039.040109
252368_at	19.23604098	34.13500363	4540.388399	4376.615716
252369_at	14.60550159	16.96723999	14.66006912	16.96723999
252370_at	17.61057366	13.01109069	10.46499705	11.21004372
252371_at	179.1780373	160.3910689	766.6264689	848.6877244
252372_at	1861.822729	2110.837787	4745.682934	4550.47048
252373_at	175.7998464	192.4340117	75.67999037	64.53992517
252374_at	111.6902933	141.4952684	50.76351276	40.12223311
252375_at	168.9672695	170.1956083	31.99002024	33.44364061
252376_at	105.7343257	101.6791454	204.0275269	218.7652834
252377_at	433.7049202	446.6218428	3671.61736	3871.025243
252378_at	19.78794651	17.41598301	13.63790372	17.26681397
252379_at	112.4663811	101.6791454	1416.878172	1624.635096
252380_at	8.987438541	8.058883625	9.588266444	8.987438541
252381_s_at	8.277585457	7.441017954	7.782210478	8.458606451
252382_at	9.195130182	8.072413071	8.000554537	8.002606658
252383_at	21.98137913	21.58279795	384.0499096	387.7142633
252384_at	9.791840106	9.845878933	10.08584462	9.805899666
252385_at	913.8920802	821.0122854	793.8705677	793.8705677
252386_at	16.39790952	20.12908934	34.68355801	26.61080041
252387_at	27.28147988	31.4053839	119.8486626	127.8049585
252388_at	91.15437527	66.69977548	239.3652644	241.4900605
252389_at	757.1472014	572.5825924	758.4551177	676.6894097
252390_at	446.1267979	341.2724159	339.2935043	277.1263341
252391_at	367.7037297	313.9410775	279.2493282	248.3877131
252392_s_at	171.1597896	170.1071533	104.8388774	124.8913717
252393_at	20.83922904	22.91245274	20.2726109	20.64871359
252394_at	59.52277985	40.14253999	198.1652245	188.1787616
252395_at	12.02004173	12.52119195	15.4125108	16.0995672
252396_at	13.24540452	13.67112441	13.24540452	13.24540452
252397_at	19.91688331	19.91688331	17.51428272	19.91688331
252398_at	295.3823883	263.3723349	439.442319	552.6759408
252399_at	8.471103991	8.251120212	7.572081819	8.471103991
252400_at	23.00666558	19.9139844	459.6653155	400.2229256
252401_at	20.65272151	16.24236715	16.24236715	14.19085884
252402_s_at	315.5489473	323.5063006	494.8028501	509.0028768
252403_at	16.03975277	19.35024597	15.51326016	14.52171561
252404_at	536.5616004	488.5119352	167.0365489	181.049452
252405_at	52.99410574	50.2050297	55.46477811	53.52496344
252406_at	90.16589899	88.37093234	170.5215188	167.8908738
252407_at	559.6845063	592.6760708	695.2220356	711.7022565
252408_at	22.71431668	26.59328324	12.83196316	13.47580918
252409_at	3696.130552	3115.180407	535.8665677	441.2553622
252410_at	194.7095721	184.1222286	46.08706535	47.79507303
252411_at	1593.076686	1373.555986	78.51628456	75.43854785
252412_at	660.6214483	608.920469	11.02013506	12.83899169
252413_at	1071.116732	1132.425166	726.1883624	818.5234846
252414_at	1399.989217	1405.43401	196.364456	189.4246143
252415_at	15.54081221	11.5302349	860.457425	913.9237539
252416_at	15.33801627	14.11052734	25.09538197	25.01497317
252417_at	100.3662216	84.58617621	53.36825742	60.69559874
252418_at	258.7742042	230.856093	115.5769585	104.1717297
252419_at	254.4996743	286.7759044	45.44721551	40.11778366
252420_at	12.57851757	12.74800867	15.94696529	14.32774837
252421_at	88.95291633	95.50537337	775.283419	808.5594261
252422_at	208.7858313	167.4283472	1432.580009	1644.12013
252423_at	108.3285721	98.67960256	54.93219364	49.48056264
252424_at	83.73390483	71.98278421	90.8402644	85.26489638
252425_at	161.0070443	172.475783	161.0070443	155.9035533
252426_at	83.68690569	67.8501453	67.8501453	65.74594449
252427_at	41.51008555	41.51008555	42.02366256	41.51008555
252428_at	9.310895955	10.71878889	9.694792364	10.91257754
252429_at	934.1562048	895.400926	56.78586669	64.9388531
252430_at	6888.145967	7872.466512	2786.618907	2736.279713
252431_at	69.22829923	50.628225	127.1369876	107.8647753
252432_at	8.500160014	8.320671717	8.637896319	8.500160014
252433_at	298.6123452	212.2999174	30.68943116	19.67661298
252434_s_at	40.58430492	38.73484335	29.77996184	33.80840383
252435_at	8.787787598	7.744757142	7.970112012	7.010901666
252436_x_at	14.39514085	14.16324559	11.70781541	14.62292485
252437_at	45.50773886	56.78468587	352.0825706	377.7060284
252438_at	129.8021077	137.8103086	60.04615658	62.66769392
252439_at	19.39523028	19.39523028	19.17693166	19.39523028
252440_at	18.57229247	17.53797168	16.68939787	17.53797168
252441_at	6823.517878	6230.792685	745.8129306	601.9917894
252442_at	33.76484431	34.38220105	16.30971876	17.68923803
252443_at	65.29814034	66.6189172	74.63911629	76.26715613
252444_at	30.68943116	33.26884787	24.42725762	30.68943116
252445_at	551.6808148	569.8111333	195.1919845	186.2362366
252446_at	55.13704328	38.6000283	24.47098045	26.26955761
252447_at	10.36839011	9.598240748	9.795437976	9.308185745
252448_at	16.82273069	17.47208652	17.47208652	17.47208652
252449_at	112.9789353	110.6814777	189.1150016	196.7322956
252450_s_at	63.37711136	58.71755539	44.02160986	48.82912431
252451_at	14.49235353	15.49982477	15.49982477	15.49982477
252452_at	23.06350702	20.89216358	23.06350702	24.80914309
252453_at	98.65156276	81.1269868	179.7215999	173.4504773
252454_at	10.8463671	10.12703544	10.12703544	10.12703544
252455_at	13.96041574	14.79861238	15.06428193	14.05303661
252456_at	13.43728718	14.61806045	12.47268359	12.44272008
252457_at	16.68303657	14.10348701	12.70548903	14.09039353
252458_at	8.968396113	8.968396113	8.968396113	8.968396113
252459_s_at	549.8864779	620.5785408	157.2645838	152.9249506
252460_at	8.649639468	9.547943306	9.338688785	9.173867052
252461_at	8.830591027	9.763443052	9.805899666	9.805899666
252462_at	550.4203501	532.7629699	630.6081477	739.3788677
252463_at	1771.431545	1659.347119	86.62550784	76.75027422
252464_at	183.8403959	216.5595523	354.2932084	357.0073583
252465_x_at	10.05603729	11.48811348	11.02013506	11.02013506
252466_x_at	11.27988145	8.595669424	9.284601563	8.756109522
252467_at	313.1847165	257.9450588	241.702737	237.0142515
252468_at	303.6782977	285.1782215	468.1704283	362.1993131
252469_at	54.0851265	54.67578032	70.83153979	63.34417267
252470_at	31.30822906	19.46162134	614.952002	549.1779915
252471_at	302.0890331	280.0925888	207.6701426	206.4917024
252472_at	369.110764	239.468154	170.2227437	163.6296068
252473_s_at	78.66227467	86.51329788	49.78295629	47.36961365
252474_at	224.8704063	224.5557727	2438.705783	2428.247902
252475_s_at	19.30549981	14.02821945	281.7008292	251.7904928
252476_at	19.99905603	17.56364044	20.41220315	21.36444597
252477_at	12.28154367	12.46421397	12.46421397	14.77893086
252478_at	116.4357277	117.370009	21.95336215	26.80703958
252479_at	566.0163825	582.3368078	656.1628023	574.0290742
252480_at	33.56649514	43.7617947	22.85804321	25.7333968
252481_at	1263.141021	1086.219536	123.5233522	134.5072382
252482_at	172.7294177	109.346255	980.6129474	1003.955773
252483_at	191.9357975	173.7211984	252.6734029	284.3295039
252484_at	13.98792441	13.4190441	14.04290981	13.98792441
252485_at	13.19729179	11.4921753	9.926739959	10.32857988
252486_at	324.9738901	334.6989002	235.5125288	236.2597406
252487_at	17.09248199	13.85044093	4026.749469	3835.502802
252488_at	14.33043005	13.5053582	12.91387444	14.03133136
252489_at	10.7791387	11.00326673	11.0384829	10.99251808
252490_at	9.538814653	9.538814653	10.02541463	8.500160014
252491_at	8.661878885	9.966935554	8.8859129	9.698220128
252492_at	775.6112934	716.2751099	658.1214346	633.7412004
252493_at	9.590792287	9.173867052	9.403123068	9.142761589
252494_at	11.23337861	10.80719338	10.80719338	10.54516672
252495_at	9.816372529	9.417407776	9.676464334	9.933485328
252496_at	32.48923795	29.46295034	29.49993765	29.46295034
252497_at	11.48596368	10.15698281	8.546181757	10.46499705
252498_at	11.07811105	11.22715123	9.926739959	11.07811105
252499_s_at	8.775370269	8.01215316	8.01215316	8.187653222
252500_at	10.72495731	9.794012246	10.72495731	10.72495731
252501_at	42.33414949	31.43696417	9.805899666	10.74102672
252502_at	145.0362783	116.4107112	26.51689596	29.45519094
252503_at	12.76339301	11.34103183	12.46628763	11.8060954
252504_at	867.4158529	848.734787	64.16746126	74.51505337
252505_at	10.51509515	10.8230109	11.64775492	10.65648689
252506_at	23.11407943	20.26319832	17.64209517	15.23037966
252507_at	143.1357263	137.4649495	35.85344891	32.40736912
252508_at	143.9585833	111.6670703	131.807623	131.807623
252509_at	17.34262046	21.31223514	22.42304032	25.92334532
252510_at	10.73179875	11.16468003	9.959270009	11.75448967
252511_at	10.51451209	13.02941134	20.70920118	21.73442465
252512_at	155.152163	151.9233697	142.7512927	159.9115129
252513_at	136.3877253	153.0511421	177.507971	178.3738107
252514_at	566.8094495	483.7876061	918.1270521	808.0215724
252515_at	12.17010745	10.96930335	3271.870653	2885.288768
252516_at	593.3337343	584.7353494	189.0651961	171.3627824
252517_at	10.47472164	12.22099631	10.32807874	11.97140022
252518_at	9.794012246	9.794012246	9.794012246	10.43457547
252519_at	16.86534587	16.28926948	15.61629168	17.69954048
252520_at	10.71269826	10.6972644	10.6972644	10.6972644
252521_at	15.64413515	15.65780417	16.55218764	15.64413515
