	fibroblast1	fibroblast2	iPS1	iPS2
1552892_at	37.44121081	36.14716759	31.8185241	40.21315478
1552893_at	62.04600498	64.44265137	45.40980889	76.42123975
1552895_a_at	7.390773156	12.5685569	11.5737945	7.654938266
1552897_a_at	6.38783419	7.518249613	1565.505574	1093.381898
1552898_a_at	14.2101861	11.15785991	45.71457591	20.67342877
1552899_at	8.668209536	7.980328194	8.075511369	7.36351557
1552900_a_at	8.75845782	10.5570095	9.435476931	7.631199712
1552902_a_at	17.81723911	18.91573352	16.01736649	15.18764607
1552903_at	14.26502848	18.23872205	16.21040742	16.01958935
1552904_at	6.287984272	6.775844719	10.22550116	6.332227019
1552906_at	13.32891965	14.37317553	10.77494241	9.951817037
1552908_at	14.51840161	15.51111743	15.12692761	14.54240326
1552910_at	12.41882137	13.97698567	10.97425883	13.35901004
1552911_at	37.52176038	33.18406514	30.44728236	30.38523155
1552912_a_at	7.990880872	8.209371573	9.334167549	8.305215977
1552913_at	7.178650036	7.297607004	7.883511637	5.75083751
1552914_a_at	99.25375791	121.0350689	52.12929699	67.15945394
1552915_at	10.24936366	8.73547452	9.267085588	9.178520544
1552917_at	16.55304401	17.47545285	18.38092758	12.99161958
1552919_at	9.044356076	14.20549647	10.48447205	10.44427037
1552921_a_at	96.87644343	116.2755207	77.89545883	53.96259712
1552922_at	15.60017381	9.792156849	9.662452514	9.485752096
1552923_a_at	24.04145048	17.44277419	18.5125266	25.22006156
1552924_a_at	140.2862981	190.9492845	82.86246734	83.5627395
1552925_at	60.38841181	11.13614299	16.93774054	12.97659707
1552927_at	30.85038321	28.54120403	27.97861376	20.82191028
1552928_s_at	19.45072309	33.55895012	32.29905249	16.43934576
1552929_at	9.636840272	8.352032397	6.732457181	8.983323301
1552930_at	172.2322307	196.465723	210.1897848	179.7862632
1552931_a_at	163.8744026	249.8990339	40.69840037	27.10297658
1552932_at	26.03828691	22.29780533	19.40021129	20.7135034
1552933_at	8.724043605	10.52373824	8.812178972	7.152979783
1552935_at	41.60670762	80.29349283	17.85716696	18.16221101
1552937_s_at	164.963415	205.0512551	255.5317667	371.7758196
1552938_at	17.16920117	20.56519695	63.3993677	40.48475108
1552939_at	11.36968958	14.62949484	7.3328921	6.816218211
1552940_at	12.3041915	12.07628768	12.84631566	12.20011169
1552942_at	21.5612409	20.46564259	14.44612846	13.72060462
1552943_at	7.854411265	7.871706565	7.465747894	6.694489382
1552944_a_at	66.46875475	71.50533302	62.69305751	71.89444492
1552946_at	15.88716332	37.55158096	966.0769868	1203.326368
1552947_x_at	27.18438973	30.02392233	667.198155	901.2831077
1552948_at	55.03353794	44.89633052	47.31503712	48.3513565
1552950_at	7.695062285	9.816900787	9.807798586	9.028409362
1552952_at	7.47387816	8.288771546	8.574954041	8.492055718
1552953_a_at	19.53923744	18.47026676	14.73372057	15.04124671
1552954_at	18.15019851	18.8852098	392.0352034	18.4355006
1552955_at	15.68756157	18.01021656	15.04254778	12.90836663
1552957_at	20.77177379	15.53361841	13.21798948	12.6399832
1552960_at	24.63213745	187.9352717	19.43617157	15.21116075
1552961_at	24.48278784	28.74049919	54.38963338	40.04296697
1552964_at	19.11258465	21.20483086	23.36042719	21.50313929
1552965_a_at	20.98653899	22.12862539	19.44488733	20.62577156
1552967_at	8.326323886	9.698741603	7.99427796	8.804811176
1552969_a_at	46.48234892	60.17223728	24.65262002	13.81664021
1552970_s_at	33.620863	47.63004085	25.53661131	10.63504941
1552971_at	16.86721647	16.41231398	14.28913207	14.23396314
1552972_at	6.669532595	7.284747196	5.220408511	5.186023332
1552973_at	19.80306597	18.28278861	15.74344852	16.04252672
1552974_at	10.82324437	12.65024699	14.98152767	17.50028348
1552975_x_at	17.25280067	20.36611695	21.7823633	25.06398484
1552976_at	20.71887251	21.18204749	13.73913963	16.01830124
1552977_a_at	405.2606112	381.3470235	255.2375092	224.2413267
1552978_a_at	123.4562219	184.039016	84.66236599	93.99912244
1552979_at	20.44474223	26.04718274	55.38292618	32.456654
1552980_at	1943.485879	1970.846117	1305.589215	2326.711645
1552982_a_at	17.32761428	19.71097259	26.64551209	24.673545
1552985_at	18.0242502	17.88615161	18.91346957	23.28468125
1552986_at	29.75778893	20.87482134	26.09500859	25.92076232
1552987_a_at	8.307119131	8.127286255	7.318362843	7.771429744
1552988_at	19.87285148	31.56280632	11.42559692	12.15384822
1552990_at	40.09227855	42.5452984	34.48491439	35.08344091
1552991_at	14.86277846	15.18791865	15.09515145	12.85251351
1552993_at	11.34627437	9.594107196	15.31641422	23.27376422
1552995_at	49.73125738	46.95517815	34.88967411	33.37676903
1552997_a_at	52.94850096	57.94389175	51.22788512	38.82570007
1552998_at	7.727963462	9.505251456	7.55037598	8.324396409
1552999_a_at	13.29948433	14.79292267	18.11518884	18.43389058
1553002_at	25.27894893	23.55666299	21.33945878	19.87061271
1553003_at	14.21993292	13.65243606	15.08783572	13.60630177
1553004_at	19.0095482	16.63251277	15.81938783	15.93182345
1553006_at	18.81780288	12.50161781	11.17293956	14.73531237
1553007_a_at	24.39781834	22.60269574	34.78768093	20.99691501
1553009_s_at	21.24149045	17.44282181	14.89138894	17.23724587
1553011_at	17.26677201	15.73774534	11.96840327	14.80068187
1553013_at	18.98181548	14.38144365	14.36404682	18.36578153
1553015_a_at	126.8242252	105.398339	295.2929474	272.5704675
1553016_at	13.1465447	11.30901503	13.79215317	11.91640285
1553019_at	16.18737279	20.82839886	14.36299527	17.49295648
1553020_at	25.44539913	27.78319987	31.67939013	27.03849664
1553021_s_at	43.98438055	46.3216155	30.54707919	30.59468052
1553022_at	5.975153293	6.72194648	7.096891441	6.235916771
1553023_a_at	18.87130269	47.79034817	18.61585233	18.15838278
1553024_at	5.296415937	5.818612409	6.834562094	6.746282068
1553025_at	16.28239903	12.36113786	9.480124193	14.67929092
1553027_a_at	17.67544379	18.84487326	24.72905371	25.69895165
1553028_at	22.63286405	21.23081715	16.09316121	18.60556898
1553030_a_at	231.3839802	200.5518526	195.485246	219.0974377
1553031_at	19.01702216	21.53467333	15.16360252	14.21249146
1553032_at	12.46359454	10.80461592	11.44155116	12.55480588
1553033_at	16.05090188	17.50955041	12.95838014	13.31465262
1553034_at	231.8719623	391.9970052	29.39852482	39.395714
1553036_at	17.42303112	17.93665663	19.69296076	17.85168758
1553037_a_at	26.3688365	27.28450091	33.9098572	39.42718051
1553039_a_at	65.29578286	53.59953171	51.476697	54.11057875
1553041_at	20.36661156	21.83615524	20.26368365	22.24343323
1553042_a_at	55.94779639	66.17793822	43.28559198	57.23262357
1553043_a_at	15.08019138	18.64375102	12.73854954	11.34594935
1553044_at	13.61739544	12.91322636	11.62018795	12.46045301
1553045_at	30.9980431	33.26134102	24.68812248	26.39342683
1553046_s_at	52.60015049	38.64170326	53.41304117	50.12371524
1553047_at	58.48233588	99.71564095	84.64523462	69.2444759
1553048_a_at	94.87528163	129.3311543	77.14012058	87.6279481
1553051_s_at	49.69095659	46.37211251	44.10312225	45.33402428
1553052_at	22.23272859	24.10142688	22.70052482	16.16930721
1553053_at	19.76328698	21.1898822	16.42930014	15.93662203
1553055_a_at	207.5943834	507.8186955	21.47761922	15.86156634
1553057_at	15.08252818	15.41354571	14.41271733	12.95592829
1553058_at	32.01694651	33.42458985	28.73409368	29.31009701
1553059_at	12.34370668	13.4591921	12.08680353	10.02263645
1553060_at	34.13607994	32.41339135	23.88682292	21.15847059
1553061_at	23.13362272	19.63946931	20.17226956	23.71478668
1553062_at	31.22066591	31.07978925	44.74502108	28.86696
1553063_at	44.74277659	43.50585463	37.77242597	33.93232992
1553064_at	72.0153407	66.68706333	64.85003154	71.91836033
1553066_at	10.44394915	10.03868519	11.44665613	9.413733791
1553067_a_at	448.4713733	397.0301789	210.7609987	229.4018174
1553069_at	15.72036256	16.84590593	14.5179785	14.42615111
1553070_a_at	31.12197264	27.7641478	29.11608114	45.37351491
1553071_a_at	34.86582669	30.18886874	49.53482832	81.46051528
1553072_at	16.08920003	10.38390516	21.00238258	17.93536013
1553074_at	20.33490861	15.14174907	12.77104802	15.31898118
1553075_a_at	7.841687272	9.867098542	6.897680271	7.253225618
1553076_at	11.2494455	15.18400157	9.23032745	11.15809343
1553077_at	22.62768664	21.43788302	18.10285168	24.00265573
1553078_at	10.38799307	8.744787925	10.42271449	10.25166173
1553079_at	31.10651831	32.16323014	21.95833942	23.04420802
1553080_at	8.04312783	7.31094856	7.646899964	7.046316095
1553081_at	27.31931803	26.85073883	22.09500922	25.12862056
1553082_at	31.84426054	34.76912135	33.60510604	49.08568526
1553083_at	9.650072485	9.709149565	10.31977613	9.742033215
1553084_at	10.02291555	14.56731091	8.961163741	10.5212834
1553086_at	11.42395357	10.46289082	8.731519547	7.234890416
1553087_at	15.15238259	13.95901623	13.48635884	13.00070218
1553088_a_at	14.12210265	16.94249283	24.18974182	18.07036742
1553089_a_at	24.26619574	19.54381868	47.77030484	38.50286821
1553093_a_at	25.09191574	19.40264777	15.07085189	14.96860999
1553094_at	53.52832071	51.75497132	41.10246939	48.0420406
1553096_s_at	25.2916121	25.59204723	181.9134437	77.66244557
1553099_at	173.660704	147.9200915	1750.355997	999.4944183
1553101_a_at	1483.729056	1797.169677	648.2415913	665.4351196
1553102_a_at	18.46396193	59.74204249	54.85227513	152.950348
1553103_at	1143.149694	1256.882866	2713.336345	2568.732901
1553105_s_at	48.88648051	18.71615833	166.422349	283.3996089
1553106_at	512.6534675	406.3727377	76.71473951	66.63624842
1553107_s_at	189.7877497	123.2545935	404.7892504	99.47902151
1553108_at	184.2352549	177.8541265	56.81251539	36.57090562
1553111_a_at	524.9220508	460.0118093	397.0856478	393.2200109
1553112_s_at	203.582946	216.8633707	141.6783844	124.5971691
1553113_s_at	2191.573274	1990.790083	2721.832308	2060.533081
1553114_a_at	16.90792383	14.62840565	14.59452147	19.44318341
1553115_at	87.8156378	75.96202588	68.34932499	80.06151706
1553117_a_at	214.692157	253.3600043	38.75093998	32.0147891
1553118_at	168.3668911	302.8723152	140.4404107	106.4394992
1553120_at	35.5936642	37.95493146	30.73946641	49.88157349
1553122_s_at	66.89616459	58.84607258	63.42664383	39.68375268
1553123_at	19.27623596	17.58407052	15.39111856	20.8676051
1553125_x_at	15.38224694	19.66862697	16.96646765	24.44821199
1553126_a_at	9.235578232	10.76266927	8.059857803	6.98469881
1553127_a_at	33.27623503	45.94472731	47.24851111	26.56393085
1553129_at	9.441630841	13.71357368	7.897025687	7.296149202
1553130_at	47.98239213	41.0598282	47.40368577	50.93627174
1553131_a_at	34.04881094	29.16582861	22.08546924	23.56721795
1553132_a_at	8.452317598	8.278759548	267.7862794	208.1921607
1553133_at	16.64375706	20.25392578	47.75433961	23.02279188
1553134_s_at	17.44618756	15.50856093	23.66642018	8.850345535
1553136_at	47.17021443	46.73523389	32.06714017	28.68615292
1553137_s_at	30.89844784	34.14091966	33.53771625	35.70148962
1553138_a_at	49.74126621	33.32987117	103.341903	108.9785417
1553139_s_at	80.56559674	73.97344481	18.48963485	24.84123672
1553140_at	86.70383917	65.66807871	47.72648522	85.83077589
1553141_at	20.20176904	33.82720999	11.68716004	12.56254682
1553142_at	84.93641774	93.78671431	37.35351463	22.1716943
1553145_at	55.98091936	41.71560775	99.34603912	83.75968868
1553146_at	9.329869993	9.544023974	8.558402623	7.553739665
1553147_at	11.88208012	11.62113175	9.528454841	8.568798193
1553148_a_at	49.07639898	55.2879199	54.99028052	38.01746475
1553150_at	208.1341894	216.1331148	72.63926386	30.00405727
1553151_at	10.2367292	23.91061618	9.900006195	14.58634834
1553153_at	10.32889658	11.90728462	18.48614315	98.89162396
1553155_x_at	9.987572696	13.51126589	18.96418505	76.72159902
1553156_at	69.34459335	56.12991226	56.95000755	64.95374961
1553157_at	47.20193802	38.71023823	43.46445362	73.26339686
1553158_at	23.155196	36.84748703	20.10433342	13.40790885
1553159_at	62.60226062	53.74605662	86.23747655	51.15611095
1553162_x_at	76.47083701	88.42641953	60.75254116	55.64440026
1553163_at	22.00006724	56.43350508	21.12002192	18.26837029
1553165_at	20.07494245	19.94040415	22.29160649	15.45176471
1553166_at	16.15751084	30.97815501	17.92825772	18.39420631
1553167_a_at	76.32123233	156.798007	45.67836937	46.54255658
1553168_at	22.10648087	24.1489298	23.78214853	20.68777238
1553169_at	13.46809828	21.8264384	14.65674015	43.78698027
1553171_x_at	10.88674279	22.59815996	12.72723657	41.41697643
1553172_at	146.4861404	142.6329095	132.9067713	166.370353
1553174_at	119.7899059	128.4351459	98.11052802	107.2060363
1553175_s_at	89.38304503	85.98769082	92.72473381	87.71999113
1553176_at	13.87297042	15.64973431	14.25551233	13.44161314
1553177_at	15.4162212	13.66302125	13.37119953	12.51323488
1553178_a_at	35.8361036	29.36523245	24.52446953	29.68932849
1553179_at	18.45740382	19.70436949	140.8178165	172.2975063
1553180_at	9.019737409	9.480276519	505.3062296	528.3432859
1553181_at	18.46814941	18.90199599	15.04660674	15.83599492
1553183_at	7.922994287	9.518399113	9.004390353	7.674654919
1553185_at	455.4147872	377.0616041	1991.059032	1098.208464
1553186_x_at	364.3472595	306.5791828	1738.091755	836.8178944
1553188_s_at	23.00911023	26.69903221	18.93164034	17.1181647
1553190_s_at	39.55740327	47.19818402	31.68639538	36.60221639
1553191_at	130.1614806	110.2085454	71.32436834	38.17090857
1553192_at	11.91995765	17.96435375	7.56900724	6.917196331
1553193_at	69.376584	112.4136823	8.240096546	11.39720664
1553194_at	123.2832387	57.76903242	13.15873098	12.61169604
1553196_a_at	20.16329034	14.95589759	10.66001465	13.07394079
1553197_at	12.44397595	14.74711031	13.78144881	11.9722457
1553199_at	12.07507427	13.08172633	13.90697021	11.0749588
1553202_at	10.20055727	13.73352758	142.3429853	120.783763
1553204_at	25.88288966	26.00847733	51.91427066	62.78393439
1553205_at	57.79703913	51.67264949	47.07181266	50.93175605
1553207_at	75.87249152	49.61950806	27.00656344	25.70798766
1553208_s_at	25.48336902	13.7219712	19.77293235	13.7364799
1553209_at	33.05282392	30.92390755	26.70495502	37.52118347
1553211_at	9.255330767	9.226065834	8.316503858	8.725046753
1553212_at	20.77218328	23.46141992	17.9081468	20.04156869
1553213_a_at	13.97184886	13.84739514	13.74080003	16.78536626
1553214_a_at	36.53242677	35.00616248	31.20771757	13.32794866
1553215_s_at	27.08868621	40.8317731	18.80185664	17.41835433
1553216_at	41.10982593	48.99143562	31.3021085	25.89949793
1553217_s_at	22.28905747	20.12533049	23.06053197	12.91526929
1553218_a_at	452.7807566	399.6234694	398.1974392	368.6190972
1553219_a_at	22.29484975	17.62639955	24.14552789	18.949917
1553220_at	13.30237868	19.77193136	176.9299556	180.7906505
1553221_at	50.91093873	61.94111285	24.03456811	36.49311001
1553222_at	80.01185952	59.41061847	77.67963835	82.36689146
1553224_at	10.45509062	7.259132053	8.227603848	7.05185448
1553225_s_at	24.26058759	29.42190907	51.89825209	38.04433155
1553226_at	9.688474374	7.903716371	11.40901206	55.86470038
1553227_s_at	41.01207249	79.29104151	220.9455029	153.5618882
1553228_at	43.68766645	102.4737211	13.14441885	7.483008869
1553229_at	45.03100506	63.31772213	123.1650627	192.414993
1553232_at	50.18010161	19.93243958	16.32497958	14.71171999
1553234_at	25.22953522	21.81872145	25.17736434	34.69059059
1553235_at	26.81431298	23.8079425	33.76146934	34.6175387
1553237_x_at	35.23176092	34.94243405	45.46256216	42.09568941
1553238_a_at	42.61555346	49.05969372	49.03667693	48.82689663
1553239_at	51.74456745	57.67610291	90.23325949	105.3123668
1553241_at	12.34528174	10.64604654	9.961158286	11.89173248
1553243_at	14.27314585	16.6747301	12.99172304	17.91970977
1553244_at	74.14243155	74.46531991	128.2280213	152.8466855
1553246_a_at	26.52618513	27.42607652	19.57031349	17.70862934
1553247_a_at	319.2699274	234.2745664	135.6797144	178.8421834
1553248_at	30.50859645	24.74525764	29.68786404	33.09953905
1553249_at	33.01074291	26.6667316	28.9937953	26.61903747
1553252_a_at	235.709778	159.2579274	808.7042247	831.1208318
1553253_at	28.75070008	32.64351693	36.11422265	36.93567677
1553254_at	9.039681699	11.60335509	9.976270006	15.47345614
1553255_at	14.09269549	14.69364877	16.74327872	14.35254278
1553257_at	22.81295661	25.14020938	27.53660758	37.0121242
1553258_at	38.56502829	34.54879814	33.44269731	40.515916
1553260_s_at	6.113243813	30.74162484	6.542576902	5.701992233
1553261_x_at	7.570431078	29.36722534	6.69748293	10.64959712
1553262_a_at	77.42782772	73.80512552	57.81876571	77.49389378
1553263_at	34.4331568	35.94382563	53.4951223	42.04923953
1553264_a_at	76.01689723	60.57040795	54.56928482	76.88352297
1553265_at	19.01209071	17.10253805	12.5129105	13.1720517
1553266_at	6.878631228	12.20901856	6.827478505	9.653997311
1553267_a_at	15.33903817	16.61291952	17.53097228	13.52336193
1553268_at	35.33122843	41.9742493	68.9974744	103.9948402
1553269_at	116.1220658	106.03285	602.6771024	457.5973883
1553271_at	21.70372789	18.67114667	35.40493533	28.54352242
1553272_at	23.83621727	21.25858999	14.48480541	15.27263738
1553274_a_at	680.0850397	556.9920431	942.6577385	773.0527189
1553275_s_at	137.7360535	46.0063663	43.31112309	18.52986805
1553276_at	7.695385142	7.275501675	17.03234128	9.176120635
1553277_at	8.609943665	13.84335288	11.05568472	7.534606327
1553279_at	8.682605978	12.07730641	8.942867532	8.539573679
1553280_at	39.60109101	26.49245848	14.19890153	15.60334278
1553281_at	18.4575334	22.72196929	19.77258785	24.05722992
1553282_at	19.4324726	21.13550892	17.10468837	20.41602287
1553284_s_at	20.95161971	28.02982881	18.13742775	14.86132729
1553285_s_at	18.28670653	21.33941023	12.60294985	11.50014949
1553286_at	146.5426802	159.8494526	214.6399569	216.762221
1553288_a_at	38.739009	23.40090659	109.4292858	92.47854754
1553292_s_at	184.5217998	73.84877102	1154.396336	814.1046934
1553293_at	9.334404456	8.062537614	9.243388123	10.4359918
1553295_at	7.510281043	9.693990825	8.183106873	8.104207638
1553296_at	13.77245094	12.25538583	11.12094888	10.97743675
1553297_a_at	15.50247203	17.79343654	15.60775116	14.59314466
1553298_at	10.35482214	10.87211546	14.91608653	13.02932367
1553299_at	49.70250641	74.04641391	10.60578023	10.79322648
1553300_a_at	31.12866602	33.50090158	18.62619061	15.2850031
1553301_a_at	37.77018013	35.51233807	41.8369953	28.84349398
1553303_at	30.69937438	26.54528167	36.46530333	25.76508395
1553304_at	101.3898922	100.6376223	99.24181718	101.1292379
1553306_at	35.48807122	33.67203058	42.50249746	42.11078703
1553310_at	10.65852032	15.53085971	11.672797	13.04417302
1553311_at	12.29338851	13.41476454	11.12937156	8.270024246
1553313_s_at	337.3504806	347.6816028	1034.837482	434.8850847
